order_id,user_id,order_amount,total_items,payment_method,created_at
3794,845.00,570.00,3,debit,3/7/17
3795,718.00,142.00,1,credit_card,3/25/17
3796,723.00,368.00,2,credit_card,3/21/17
3797,835.00,272.00,2,debit,3/30/17
3798,701.00,196.00,1,debit,3/19/17
3799,872.00,322.00,2,credit_card,3/2/17
3800,999.00,136.00,1,debit,3/13/17
3801,920.00,426.00,3,cash,3/8/17
3802,899.00,188.00,2,debit,3/24/17
3803,870.00,513.00,3,cash,3/24/17
3804,959.00,153.00,1,debit,3/4/17
3805,801.00,260.00,2,cash,3/28/17
3806,953.00,588.00,3,debit,3/6/17
3807,810.00,260.00,2,cash,3/29/17
3808,757.00,147.00,1,cash,3/30/17
3809,786.00,156.00,1,debit,3/22/17
3810,779.00,326.00,2,cash,3/24/17
3811,875.00,408.00,3,credit_card,3/19/17
3812,948.00,236.00,2,debit,3/2/17
3813,965.00,133.00,1,debit,3/17/17
3814,813.00,498.00,3,cash,3/27/17
3815,991.00,489.00,3,cash,3/25/17
3816,896.00,160.00,1,cash,3/12/17
3817,887.00,178.00,1,cash,3/23/17
3818,963.00,390.00,2,credit_card,3/19/17
3819,868.00,332.00,2,cash,3/27/17
3820,840.00,260.00,2,debit,3/18/17
3821,908.00,284.00,2,debit,3/10/17
3822,956.00,426.00,3,cash,3/30/17
3823,810.00,374.00,2,credit_card,3/19/17
3824,988.00,148.00,1,credit_card,3/1/17
3825,736.00,724.00,4,credit_card,3/25/17
3826,762.00,130.00,1,cash,3/4/17
3827,821.00,258.00,2,debit,3/7/17
3828,708.00,142.00,1,credit_card,3/29/17
3829,746.00,112.00,1,credit_card,3/28/17
3830,938.00,131.00,1,credit_card,3/16/17
3831,983.00,292.00,2,cash,3/11/17
3832,873.00,280.00,2,credit_card,3/10/17
3833,920.00,129.00,1,debit,3/13/17
3834,719.00,338.00,2,cash,3/25/17
3835,986.00,112.00,1,debit,3/18/17
3836,879.00,544.00,4,debit,3/3/17
3837,971.00,148.00,1,cash,3/17/17
3838,758.00,256.00,2,cash,3/4/17
3839,748.00,176.00,1,cash,3/11/17
3840,862.00,236.00,2,cash,3/15/17
3841,935.00,492.00,3,debit,3/1/17
3842,990.00,684.00,4,credit_card,3/21/17
3843,996.00,172.00,1,debit,3/1/17
3844,802.00,447.00,3,debit,3/28/17
3845,831.00,492.00,3,cash,3/23/17
3846,755.00,112.00,1,credit_card,3/17/17
3847,799.00,272.00,2,debit,3/13/17
3848,923.00,534.00,3,debit,3/5/17
3849,726.00,160.00,1,credit_card,3/13/17
3850,771.00,344.00,2,debit,3/14/17
3851,886.00,130.00,1,debit,3/24/17
3852,865.00,387.00,3,cash,3/4/17
3853,939.00,161.00,1,debit,3/10/17
3854,794.00,160.00,1,cash,3/16/17
3855,994.00,153.00,1,debit,3/18/17
3856,975.00,164.00,1,cash,3/10/17
3857,708.00,188.00,2,credit_card,3/18/17
3858,762.00,534.00,3,debit,3/13/17
3859,931.00,390.00,2,cash,3/24/17
3860,821.00,178.00,1,credit_card,3/10/17
3861,743.00,195.00,1,debit,3/10/17
3862,934.00,133.00,1,debit,3/8/17
3863,722.00,156.00,1,credit_card,3/7/17
3864,706.00,153.00,1,credit_card,3/23/17
3865,950.00,133.00,1,cash,3/24/17
3866,815.00,816.00,6,debit,3/11/17
3867,970.00,138.00,1,credit_card,3/13/17
3868,821.00,531.00,3,debit,3/8/17
3869,964.00,133.00,1,credit_card,3/29/17
3870,963.00,292.00,2,debit,3/8/17
3871,872.00,444.00,3,cash,3/28/17
3872,818.00,90.00,1,debit,3/18/17
3873,978.00,134.00,1,credit_card,3/7/17
3874,784.00,328.00,2,debit,3/1/17
3875,710.00,136.00,1,debit,3/24/17
3876,739.00,381.00,3,debit,3/11/17
3877,791.00,112.00,1,credit_card,3/7/17
3878,890.00,480.00,3,credit_card,3/24/17
3879,819.00,160.00,1,debit,3/3/17
3880,745.00,483.00,3,cash,3/20/17
3881,995.00,232.00,2,debit,3/23/17
3882,854.00,290.00,2,debit,3/21/17
3883,798.00,322.00,2,debit,3/19/17
3884,957.00,354.00,2,debit,3/29/17
3885,716.00,352.00,2,debit,3/5/17
3886,969.00,153.00,1,cash,3/4/17
3887,854.00,322.00,2,credit_card,3/28/17
3888,736.00,330.00,2,debit,3/8/17
3889,949.00,292.00,2,debit,3/29/17
3890,916.00,426.00,3,debit,3/6/17
3891,856.00,692.00,4,cash,3/17/17
3892,724.00,588.00,3,debit,3/17/17
3893,908.00,134.00,1,cash,3/7/17
3894,704.00,176.00,1,credit_card,3/13/17
3895,911.00,171.00,1,cash,3/19/17
3896,850.00,298.00,2,credit_card,3/25/17
3897,998.00,532.00,4,credit_card,3/23/17
3898,826.00,262.00,2,credit_card,3/19/17
3899,764.00,459.00,3,cash,3/26/17
3900,721.00,268.00,2,credit_card,3/3/17
3901,895.00,272.00,2,cash,3/7/17
3902,782.00,531.00,3,cash,3/20/17
3903,921.00,320.00,2,debit,3/13/17
3904,975.00,352.00,1,debit,3/12/17
3905,947.00,374.00,2,cash,3/19/17
3906,879.00,160.00,1,credit_card,3/25/17
3907,933.00,306.00,2,credit_card,3/5/17
3908,787.00,580.00,4,cash,3/9/17
3909,800.00,127.00,1,debit,3/6/17
3910,852.00,472.00,4,debit,3/1/17
3911,795.00,284.00,2,debit,3/28/17
3912,851.00,162.00,1,debit,3/17/17
3913,764.00,144.00,1,cash,3/8/17
3914,746.00,354.00,2,debit,3/1/17
3915,730.00,234.00,2,debit,3/14/17
3916,760.00,180.00,2,cash,3/26/17
3917,962.00,145.00,1,debit,3/12/17
3918,988.00,173.00,1,cash,3/9/17
3919,734.00,178.00,1,cash,3/5/17
3920,932.00,326.00,2,credit_card,3/11/17
3921,914.00,399.00,3,debit,3/22/17
3922,815.00,528.00,3,credit_card,3/5/17
3923,735.00,312.00,2,cash,3/21/17
3924,816.00,262.00,2,debit,3/5/17
3925,933.00,138.00,1,cash,3/23/17
3926,895.00,134.00,1,cash,3/10/17
3927,951.00,432.00,3,debit,3/3/17
3928,979.00,810.00,5,credit_card,3/11/17
3929,811.00,244.00,2,debit,3/23/17
3930,815.00,160.00,1,credit_card,3/1/17
3931,932.00,352.00,2,debit,3/19/17
3932,768.00,333.00,3,cash,3/3/17
3933,887.00,272.00,2,debit,3/25/17
3934,915.00,147.00,1,cash,3/15/17
3935,912.00,462.00,3,credit_card,3/5/17
3936,916.00,234.00,2,cash,3/7/17
3937,771.00,176.00,1,debit,3/21/17
3938,857.00,272.00,2,cash,3/30/17
3939,985.00,459.00,3,cash,3/22/17
3940,852.00,352.00,2,credit_card,3/9/17
3941,832.00,173.00,1,cash,3/3/17
3942,731.00,161.00,1,cash,3/25/17
3943,852.00,348.00,3,debit,3/27/17
3944,843.00,117.00,1,debit,3/12/17
3945,723.00,133.00,1,credit_card,3/18/17
3946,814.00,306.00,2,credit_card,3/13/17
3947,997.00,402.00,3,cash,3/3/17
3948,808.00,160.00,1,credit_card,3/21/17
3949,897.00,344.00,2,credit_card,3/5/17
3950,968.00,134.00,1,credit_card,3/9/17
3951,732.00,260.00,2,credit_card,3/22/17
3952,842.00,284.00,2,credit_card,3/10/17
3953,805.00,228.00,2,debit,3/7/17
3954,710.00,498.00,3,debit,3/23/17
3955,945.00,584.00,4,cash,3/25/17
3956,859.00,516.00,4,cash,3/9/17
3957,745.00,146.00,1,debit,3/1/17
3958,822.00,328.00,2,debit,3/28/17
3959,932.00,196.00,1,debit,3/1/17
3960,750.00,160.00,1,credit_card,3/28/17
3961,962.00,519.00,3,debit,3/28/17
3962,712.00,356.00,2,cash,3/3/17
3963,916.00,480.00,3,debit,3/17/17
3964,949.00,133.00,1,credit_card,3/20/17
3965,999.00,173.00,1,credit_card,3/27/17
3966,808.00,399.00,3,debit,3/26/17
3967,976.00,740.00,5,debit,3/13/17
3968,942.00,306.00,2,credit_card,3/27/17
3969,788.00,316.00,2,credit_card,3/18/17
3970,925.00,131.00,1,cash,3/23/17
3971,961.00,441.00,3,debit,3/12/17
3972,847.00,154.00,1,credit_card,3/22/17
3973,724.00,184.00,1,credit_card,3/16/17
3974,898.00,531.00,3,credit_card,3/7/17
3975,966.00,272.00,2,debit,3/11/17
3976,870.00,154.00,1,credit_card,3/13/17
3977,753.00,380.00,2,debit,3/15/17
3978,766.00,171.00,1,debit,3/10/17
3979,785.00,684.00,4,debit,3/24/17
3980,828.00,258.00,2,credit_card,3/9/17
3981,931.00,468.00,4,cash,3/9/17
3982,818.00,111.00,1,cash,3/23/17
3983,922.00,459.00,3,debit,3/11/17
3984,794.00,362.00,2,cash,3/21/17
3985,710.00,480.00,3,debit,3/16/17
3986,934.00,316.00,2,credit_card,3/11/17
3987,897.00,162.00,1,cash,3/18/17
3988,795.00,508.00,4,cash,3/24/17
3989,714.00,169.00,1,credit_card,3/30/17
3990,889.00,333.00,3,debit,3/5/17
3991,981.00,468.00,3,credit_card,3/9/17
3992,782.00,272.00,2,cash,3/4/17
3993,970.00,112.00,1,credit_card,3/12/17
3994,707.00,447.00,3,credit_card,3/17/17
3995,777.00,328.00,2,debit,3/3/17
3996,701.00,561.00,3,debit,3/16/17
3997,900.00,435.00,3,credit_card,3/14/17
3998,747.00,328.00,2,debit,3/28/17
3999,886.00,352.00,1,debit,3/9/17
4000,857.00,266.00,2,debit,3/1/17
4001,900.00,181.00,1,cash,3/22/17
4002,856.00,326.00,2,cash,3/17/17
4003,943.00,163.00,1,credit_card,3/15/17
4004,752.00,136.00,1,cash,3/27/17
4005,741.00,328.00,2,debit,3/28/17
4006,882.00,330.00,2,debit,3/6/17
4007,916.00,256.00,2,cash,3/28/17
4008,982.00,284.00,2,credit_card,3/11/17
4009,976.00,260.00,2,debit,3/3/17
4010,831.00,196.00,1,cash,3/12/17
4011,947.00,513.00,3,cash,3/13/17
4012,893.00,173.00,1,credit_card,3/23/17
4013,841.00,129.00,1,credit_card,3/6/17
4014,880.00,468.00,3,debit,3/11/17
4015,829.00,169.00,1,credit_card,3/8/17
4016,954.00,532.00,4,cash,3/3/17
4017,996.00,169.00,1,credit_card,3/7/17
4018,799.00,322.00,2,debit,3/10/17
4019,891.00,153.00,1,cash,3/1/17
4020,847.00,224.00,2,cash,3/23/17
4021,863.00,336.00,2,credit_card,3/8/17
4022,888.00,147.00,1,cash,3/17/17
4023,993.00,272.00,2,credit_card,3/22/17
4024,774.00,489.00,3,cash,3/7/17
4025,721.00,456.00,4,debit,3/5/17
4026,842.00,258.00,2,credit_card,3/8/17
4027,839.00,187.00,1,cash,3/25/17
4028,972.00,306.00,2,credit_card,3/16/17
4029,786.00,474.00,3,credit_card,3/9/17
4030,764.00,236.00,2,debit,3/3/17
4031,985.00,129.00,1,debit,3/23/17
4032,727.00,362.00,2,credit_card,3/9/17
4033,931.00,402.00,3,credit_card,3/28/17
4034,975.00,264.00,2,credit_card,3/24/17
4035,896.00,330.00,2,debit,3/20/17
4036,740.00,330.00,2,debit,3/3/17
4037,798.00,346.00,2,credit_card,3/18/17
4038,804.00,114.00,1,debit,3/27/17
4039,761.00,145.00,1,cash,3/16/17
4040,718.00,202.00,2,debit,3/1/17
4041,852.00,25725.00,1,cash,3/2/17
4042,802.00,276.00,2,cash,3/29/17
4043,767.00,136.00,1,credit_card,3/19/17
4044,994.00,224.00,2,debit,3/11/17
4045,981.00,294.00,2,cash,3/29/17
4046,944.00,153.00,1,credit_card,3/5/17
4047,788.00,117.00,1,credit_card,3/10/17
4048,968.00,131.00,1,credit_card,3/27/17
4049,895.00,168.00,1,cash,3/27/17
4050,848.00,161.00,1,credit_card,3/16/17
4051,737.00,144.00,1,credit_card,3/22/17
4052,739.00,489.00,3,cash,3/19/17
4053,768.00,272.00,2,cash,3/19/17
4054,938.00,396.00,3,credit_card,3/11/17
4055,819.00,196.00,1,debit,3/9/17
4056,829.00,264.00,2,credit_card,3/21/17
4057,607.00,704000.00,2000,credit_card,3/28/17
4058,983.00,531.00,3,debit,3/4/17
4059,816.00,328.00,2,debit,3/11/17
4060,701.00,444.00,4,debit,3/1/17
4061,851.00,459.00,3,cash,3/26/17
4062,789.00,129.00,1,cash,3/6/17
4063,881.00,165.00,1,debit,3/9/17
4064,924.00,552.00,3,debit,3/13/17
4065,860.00,160.00,1,credit_card,3/11/17
4066,979.00,116.00,1,credit_card,3/26/17
4067,983.00,101.00,1,credit_card,3/25/17
4068,836.00,164.00,1,credit_card,3/22/17
4069,912.00,324.00,2,credit_card,3/13/17
4070,915.00,336.00,2,credit_card,3/30/17
4071,774.00,441.00,3,cash,3/27/17
4072,789.00,166.00,1,cash,3/2/17
4073,913.00,122.00,1,credit_card,3/2/17
4074,781.00,196.00,1,credit_card,3/3/17
4075,884.00,136.00,1,credit_card,3/13/17
4076,852.00,160.00,1,credit_card,3/15/17
4077,829.00,122.00,1,credit_card,3/21/17
4078,965.00,464.00,4,debit,3/30/17
4079,818.00,507.00,3,debit,3/14/17
4080,946.00,51450.00,2,cash,3/20/17
4081,938.00,468.00,3,cash,3/5/17
4082,978.00,142.00,1,cash,3/1/17
4083,979.00,296.00,2,cash,3/23/17
4084,769.00,236.00,2,debit,3/11/17
4085,983.00,310.00,2,cash,3/25/17
4086,737.00,326.00,2,cash,3/6/17
4087,897.00,390.00,2,debit,3/22/17
4088,799.00,346.00,2,cash,3/29/17
4089,722.00,112.00,1,debit,3/27/17
4090,978.00,164.00,1,debit,3/20/17
4091,889.00,356.00,2,debit,3/4/17
4092,775.00,426.00,3,credit_card,3/28/17
4093,889.00,712.00,4,cash,3/18/17
4094,854.00,402.00,3,cash,3/21/17
4095,976.00,306.00,2,cash,3/6/17
4096,934.00,312.00,2,cash,3/20/17
4097,784.00,160.00,1,debit,3/12/17
4098,837.00,393.00,3,debit,3/30/17
4099,817.00,142.00,1,credit_card,3/24/17
4100,888.00,356.00,2,credit_card,3/23/17
4101,886.00,280.00,2,cash,3/7/17
4102,932.00,224.00,2,credit_card,3/4/17
4103,871.00,356.00,2,debit,3/15/17
4104,899.00,116.00,1,credit_card,3/25/17
4105,700.00,184.00,1,credit_card,3/22/17
4106,904.00,177.00,1,debit,3/20/17
4107,878.00,176.00,1,debit,3/20/17
4108,809.00,272.00,2,debit,3/24/17
4109,779.00,142.00,1,cash,3/7/17
4110,756.00,552.00,4,debit,3/14/17
4111,869.00,292.00,2,cash,3/30/17
4112,795.00,620.00,4,cash,3/25/17
4113,741.00,260.00,2,debit,3/18/17
4114,974.00,306.00,2,cash,3/11/17
4115,817.00,670.00,5,credit_card,3/3/17
4116,741.00,492.00,3,debit,3/19/17
4117,917.00,603.00,3,debit,3/28/17
4118,841.00,101.00,1,cash,3/16/17
4119,959.00,266.00,2,debit,3/18/17
4120,935.00,131.00,1,cash,3/16/17
4121,890.00,173.00,1,debit,3/19/17
4122,775.00,131.00,1,cash,3/5/17
4123,738.00,148.00,1,debit,3/16/17
4124,956.00,181.00,1,debit,3/7/17
4125,937.00,333.00,3,cash,3/26/17
4126,851.00,380.00,2,cash,3/8/17
4127,935.00,392.00,2,cash,3/29/17
4128,988.00,161.00,1,cash,3/3/17
4129,837.00,580.00,4,cash,3/23/17
4130,893.00,280.00,2,credit_card,3/22/17
4131,738.00,262.00,2,debit,3/11/17
4132,883.00,129.00,1,cash,3/29/17
4133,979.00,310.00,2,credit_card,3/8/17
4134,933.00,336.00,3,credit_card,3/23/17
4135,741.00,117.00,1,cash,3/12/17
4136,870.00,328.00,2,cash,3/12/17
4137,888.00,111.00,1,credit_card,3/4/17
4138,939.00,154.00,1,debit,3/21/17
4139,853.00,161.00,1,credit_card,3/4/17
4140,916.00,316.00,2,cash,3/19/17
4141,914.00,459.00,3,debit,3/29/17
4142,733.00,1064.00,8,debit,3/7/17
4143,826.00,459.00,3,credit_card,3/25/17
4144,875.00,320.00,2,debit,3/18/17
4145,874.00,588.00,3,debit,3/3/17
4146,849.00,201.00,1,credit_card,3/10/17
4147,847.00,435.00,3,credit_card,3/24/17
4148,940.00,166.00,1,credit_card,3/7/17
4149,928.00,116.00,1,debit,3/3/17
4150,962.00,164.00,1,debit,3/1/17
4151,815.00,402.00,3,cash,3/29/17
4152,824.00,176.00,1,cash,3/10/17
4153,736.00,146.00,1,credit_card,3/12/17
4154,863.00,316.00,2,cash,3/25/17
4155,725.00,543.00,3,debit,3/17/17
4156,984.00,176.00,1,cash,3/7/17
4157,762.00,374.00,2,cash,3/23/17
4158,768.00,320.00,2,credit_card,3/30/17
4159,738.00,326.00,2,credit_card,3/10/17
4160,971.00,387.00,3,cash,3/28/17
4161,851.00,160.00,1,credit_card,3/9/17
4162,925.00,260.00,2,cash,3/30/17
4163,763.00,480.00,3,debit,3/23/17
4164,921.00,129.00,1,cash,3/28/17
4165,783.00,196.00,1,credit_card,3/13/17
4166,836.00,133.00,1,cash,3/24/17
4167,734.00,202.00,2,credit_card,3/1/17
4168,829.00,128.00,1,cash,3/24/17
4169,712.00,224.00,2,credit_card,3/15/17
4170,791.00,133.00,1,cash,3/17/17
4171,964.00,516.00,4,credit_card,3/25/17
4172,734.00,708.00,4,cash,3/7/17
4173,787.00,408.00,3,cash,3/3/17
4174,922.00,336.00,3,credit_card,3/30/17
4175,906.00,224.00,2,credit_card,3/16/17
4176,953.00,145.00,1,credit_card,3/3/17
4177,989.00,173.00,1,debit,3/12/17
4178,744.00,276.00,2,debit,3/17/17
4179,887.00,134.00,1,debit,3/3/17
4180,786.00,580.00,4,credit_card,3/17/17
4181,778.00,483.00,3,cash,3/4/17
4182,911.00,176.00,1,cash,3/5/17
4183,898.00,136.00,1,debit,3/28/17
4184,844.00,90.00,1,debit,3/26/17
4185,869.00,168.00,1,credit_card,3/21/17
4186,821.00,244.00,2,debit,3/13/17
4187,801.00,459.00,3,debit,3/29/17
4188,818.00,306.00,2,cash,3/4/17
4189,769.00,480.00,3,cash,3/14/17
4190,935.00,181.00,1,debit,3/28/17
4191,793.00,260.00,2,debit,3/6/17
4192,970.00,145.00,1,debit,3/20/17
4193,787.00,77175.00,3,credit_card,3/18/17
4194,939.00,288.00,2,credit_card,3/20/17
4195,870.00,258.00,2,credit_card,3/13/17
4196,837.00,356.00,2,debit,3/27/17
4197,705.00,489.00,3,credit_card,3/29/17
4198,767.00,162.00,1,credit_card,3/8/17
4199,990.00,94.00,1,cash,3/20/17
4200,801.00,468.00,3,debit,3/14/17
4201,716.00,432.00,3,debit,3/28/17
4202,906.00,296.00,2,cash,3/3/17
4203,798.00,519.00,3,cash,3/25/17
4204,953.00,153.00,1,cash,3/17/17
4205,847.00,333.00,3,debit,3/18/17
4206,755.00,306.00,2,credit_card,3/21/17
4207,985.00,399.00,3,credit_card,3/10/17
4208,832.00,156.00,1,cash,3/15/17
4209,934.00,468.00,4,cash,3/29/17
4210,877.00,399.00,3,cash,3/23/17
4211,717.00,543.00,3,credit_card,3/13/17
4212,845.00,312.00,2,debit,3/7/17
4213,740.00,528.00,3,cash,3/21/17
4214,757.00,258.00,2,cash,3/29/17
4215,909.00,292.00,2,cash,3/18/17
4216,878.00,435.00,3,debit,3/5/17
4217,909.00,112.00,1,cash,3/18/17
4218,763.00,288.00,2,cash,3/25/17
4219,853.00,308.00,2,credit_card,3/17/17
4220,747.00,90.00,1,credit_card,3/25/17
4221,980.00,222.00,2,debit,3/2/17
4222,967.00,346.00,2,cash,3/24/17
4223,886.00,173.00,1,credit_card,3/15/17
4224,988.00,342.00,2,credit_card,3/9/17
4225,930.00,320.00,2,debit,3/17/17
4226,986.00,224.00,2,debit,3/6/17
4227,730.00,276.00,2,cash,3/19/17
4228,760.00,332.00,2,cash,3/29/17
4229,730.00,322.00,2,cash,3/11/17
4230,940.00,292.00,2,cash,3/2/17
4231,999.00,298.00,2,debit,3/13/17
4232,962.00,352.00,1,cash,3/4/17
4233,995.00,222.00,2,cash,3/26/17
4234,849.00,543.00,3,cash,3/5/17
4235,872.00,164.00,1,cash,3/25/17
4236,836.00,132.00,1,debit,3/25/17
4237,703.00,488.00,4,credit_card,3/13/17
4238,755.00,266.00,2,cash,3/18/17
4239,783.00,282.00,3,credit_card,3/7/17
4240,775.00,153.00,1,credit_card,3/28/17
4241,844.00,392.00,2,debit,3/22/17
4242,703.00,468.00,3,credit_card,3/5/17
4243,829.00,177.00,1,debit,3/26/17
4244,712.00,320.00,2,credit_card,3/27/17
4245,745.00,534.00,3,cash,3/11/17
4246,918.00,320.00,2,debit,3/10/17
4247,983.00,328.00,2,cash,3/9/17
4248,975.00,504.00,3,cash,3/18/17
4249,827.00,130.00,1,debit,3/22/17
4250,926.00,127.00,1,cash,3/18/17
4251,944.00,568.00,4,credit_card,3/21/17
4252,798.00,272.00,2,credit_card,3/19/17
4253,809.00,592.00,4,debit,3/15/17
4254,720.00,262.00,2,credit_card,3/11/17
4255,890.00,402.00,3,credit_card,3/13/17
4256,842.00,268.00,2,credit_card,3/20/17
4257,946.00,332.00,2,credit_card,3/25/17
4258,719.00,326.00,2,cash,3/10/17
4259,906.00,117.00,1,cash,3/15/17
4260,746.00,112.00,1,credit_card,3/11/17
4261,827.00,146.00,1,cash,3/2/17
4262,857.00,160.00,1,cash,3/8/17
4263,863.00,399.00,3,credit_card,3/14/17
4264,728.00,570.00,3,credit_card,3/9/17
4265,885.00,232.00,2,cash,3/5/17
4266,827.00,320.00,2,credit_card,3/26/17
4267,985.00,181.00,1,credit_card,3/4/17
4268,937.00,459.00,3,credit_card,3/2/17
4269,740.00,393.00,3,credit_card,3/27/17
4270,737.00,160.00,1,credit_card,3/15/17
4271,856.00,306.00,2,credit_card,3/3/17
4272,917.00,161.00,1,credit_card,3/11/17
4273,866.00,138.00,1,debit,3/9/17
4274,781.00,178.00,1,credit_card,3/30/17
4275,791.00,130.00,1,cash,3/7/17
4276,838.00,184.00,1,cash,3/29/17
4277,802.00,178.00,1,credit_card,3/22/17
4278,955.00,320.00,2,cash,3/26/17
4279,788.00,145.00,1,credit_card,3/30/17
4280,775.00,164.00,1,credit_card,3/20/17
4281,820.00,260.00,2,cash,3/21/17
4282,928.00,114.00,1,credit_card,3/9/17
4283,951.00,306.00,2,credit_card,3/20/17
4284,811.00,260.00,2,cash,3/29/17
4285,921.00,346.00,2,debit,3/4/17
4286,881.00,387.00,3,debit,3/22/17
4287,710.00,380.00,2,cash,3/26/17
4288,823.00,138.00,1,debit,3/16/17
4289,968.00,134.00,1,debit,3/12/17
4290,700.00,384.00,3,debit,3/22/17
4291,740.00,374.00,2,credit_card,3/15/17
4292,746.00,402.00,3,credit_card,3/23/17
4293,735.00,164.00,1,debit,3/12/17
4294,718.00,531.00,3,credit_card,3/29/17
4295,859.00,704.00,2,cash,3/24/17
4296,760.00,780.00,4,cash,3/16/17
4297,793.00,408.00,3,debit,3/7/17
4298,904.00,322.00,2,cash,3/1/17
4299,775.00,585.00,3,credit_card,3/18/17
4300,832.00,312.00,2,credit_card,3/29/17
4301,999.00,136.00,1,credit_card,3/20/17
4302,727.00,154.00,1,cash,3/15/17
4303,996.00,94.00,1,credit_card,3/19/17
4304,727.00,284.00,2,cash,3/1/17
4305,901.00,258.00,2,credit_card,3/22/17
4306,737.00,492.00,3,credit_card,3/13/17
4307,915.00,114.00,1,credit_card,3/27/17
4308,788.00,195.00,1,debit,3/26/17
4309,936.00,177.00,1,credit_card,3/20/17
4310,781.00,131.00,1,cash,3/27/17
4311,892.00,459.00,3,debit,3/27/17
4312,960.00,51450.00,2,debit,3/1/17
4313,735.00,122.00,1,debit,3/24/17
4314,791.00,156.00,1,credit_card,3/14/17
4315,959.00,168.00,1,cash,3/17/17
4316,973.00,132.00,1,credit_card,3/12/17
4317,911.00,392.00,2,cash,3/21/17
4318,996.00,164.00,1,debit,3/19/17
4319,799.00,284.00,2,debit,3/26/17
4320,877.00,161.00,1,credit_card,3/19/17
4321,922.00,162.00,1,credit_card,3/17/17
4322,703.00,118.00,1,cash,3/29/17
4323,855.00,112.00,1,cash,3/10/17
4324,842.00,256.00,2,cash,3/18/17
4325,959.00,127.00,1,credit_card,3/30/17
4326,907.00,312.00,2,credit_card,3/20/17
4327,788.00,704.00,2,debit,3/16/17
4328,769.00,344.00,2,debit,3/18/17
4329,961.00,142.00,1,credit_card,3/13/17
4330,834.00,165.00,1,cash,3/17/17
4331,722.00,171.00,1,debit,3/25/17
4332,713.00,336.00,2,credit_card,3/1/17
4333,977.00,260.00,2,credit_card,3/22/17
4334,712.00,262.00,2,credit_card,3/30/17
4335,845.00,310.00,2,credit_card,3/11/17
4336,808.00,153.00,1,cash,3/10/17
4337,787.00,162.00,1,debit,3/26/17
4338,962.00,142.00,1,debit,3/2/17
4339,873.00,256.00,2,credit_card,3/11/17
4340,735.00,163.00,1,credit_card,3/12/17
4341,775.00,296.00,2,credit_card,3/10/17
4342,981.00,181.00,1,debit,3/20/17
4343,784.00,513.00,3,credit_card,3/1/17
4344,789.00,320.00,2,credit_card,3/13/17
4345,990.00,130.00,1,debit,3/13/17
4346,912.00,312.00,2,credit_card,3/20/17
4347,737.00,354.00,2,cash,3/24/17
4348,811.00,474.00,3,credit_card,3/27/17
4349,800.00,177.00,1,cash,3/22/17
4350,712.00,163.00,1,cash,3/28/17
4351,700.00,188.00,2,credit_card,3/7/17
4352,913.00,136.00,1,cash,3/29/17
4353,935.00,710.00,5,debit,3/24/17
4354,765.00,236.00,2,credit_card,3/19/17
4355,732.00,390.00,3,cash,3/16/17
4356,934.00,128.00,1,cash,3/6/17
4357,769.00,142.00,1,credit_card,3/2/17
4358,873.00,236.00,2,cash,3/6/17
4359,801.00,158.00,1,debit,3/27/17
4360,912.00,146.00,1,cash,3/23/17
4361,949.00,145.00,1,debit,3/29/17
4362,700.00,122.00,1,debit,3/26/17
4363,963.00,390.00,3,credit_card,3/2/17
4364,940.00,224.00,2,cash,3/9/17
4365,961.00,178.00,1,debit,3/23/17
4366,776.00,338.00,2,credit_card,3/4/17
4367,851.00,163.00,1,credit_card,3/29/17
4368,965.00,133.00,1,credit_card,3/30/17
4369,976.00,268.00,2,credit_card,3/19/17
4370,905.00,178.00,1,credit_card,3/29/17
4371,749.00,310.00,2,credit_card,3/1/17
4372,825.00,338.00,2,credit_card,3/25/17
4373,945.00,520.00,4,debit,3/22/17
4374,805.00,258.00,2,cash,3/12/17
4375,940.00,516.00,4,debit,3/21/17
4376,945.00,441.00,3,credit_card,3/19/17
4377,984.00,171.00,1,debit,3/16/17
4378,932.00,612.00,4,cash,3/13/17
4379,797.00,122.00,1,credit_card,3/12/17
4380,871.00,387.00,3,cash,3/1/17
4381,977.00,579.00,3,debit,3/17/17
4382,860.00,184.00,1,credit_card,3/9/17
4383,851.00,474.00,3,cash,3/28/17
4384,917.00,160.00,1,debit,3/11/17
4385,969.00,132.00,1,debit,3/10/17
4386,843.00,561.00,3,debit,3/16/17
4387,916.00,312.00,2,credit_card,3/24/17
4388,913.00,456.00,4,credit_card,3/23/17
4389,723.00,228.00,2,debit,3/17/17
4390,781.00,420.00,3,credit_card,3/25/17
4391,759.00,462.00,3,credit_card,3/14/17
4392,723.00,328.00,2,cash,3/22/17
4393,994.00,284.00,2,cash,3/9/17
4394,985.00,177.00,1,credit_card,3/25/17
4395,898.00,94.00,1,cash,3/17/17
4396,978.00,336.00,2,credit_card,3/26/17
4397,848.00,234.00,2,debit,3/25/17
4398,946.00,438.00,3,cash,3/17/17
4399,938.00,160.00,1,cash,3/27/17
4400,962.00,117.00,1,credit_card,3/8/17
4401,760.00,320.00,2,credit_card,3/12/17
4402,954.00,144.00,1,credit_card,3/4/17
4403,780.00,172.00,1,debit,3/24/17
4404,967.00,306.00,2,credit_card,3/5/17
4405,963.00,346.00,2,credit_card,3/4/17
4406,808.00,266.00,2,debit,3/7/17
4407,770.00,187.00,1,debit,3/17/17
4408,799.00,201.00,1,debit,3/12/17
